Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
0,0,"Camilo Madrigal - Family Copycat",005,058,Amethyst,Legendary,"$0.95","$1.84"
0,0,"Sisu - Divine Water Dragon",002,159,Sapphire,Legendary,"$0.93","$5.17"
0,0,"Tramp - Dapper Rascal",008,022,Amber Emerald,Super Rare,"$0.92","$3.11"
0,0,"Lucky - Runt of the Litter",007,160,Sapphire,Rare,"$0.91","$1.85"
0,0,"Chicha - Dedicated Mother",P2,005,Sapphire,Promo,"$0.89","$0.89"
0,0,"Sugar Rush Speedway - Starting Line",005,135,Ruby,Rare,"$0.88","$2.10"
0,0,"Shere Khan - Menacing Predator",002,126,Ruby,Rare,"$0.87","$2.14"
0,0,"Gramma Tala - Spirit of the Ocean",003,143,Sapphire,Legendary,"$0.87","$2.11"
0,1,"Merlin - Intellectual Visionary",005,159,Sapphire,Legendary,"$0.87","$5.57"
0,0,"Genie - Wonderful Trickster",006,061,Amethyst,Legendary,"$0.87","$2.90"
0,0,"Gantu - Galactic Federation Captain",001,178,Steel,Legendary,"$0.86","$7.78"
0,0,"Cinderella - Melody Weaver",004,004,Amber,Legendary,"$0.86","$1.70"
0,0,"Bolt - Superdog",007,004,Amber Steel,Super Rare,"$0.86","$4.65"
0,0,"Bruno Madrigal - Undetected Uncle",004,039,Amethyst,Super Rare,"$0.83","$1.71"
0,0,"Arthur - King Victorious",005,194,Steel,Legendary,"$0.83","$3.68"
0,0,"Maurice's Workshop",002,168,Sapphire,Rare,"$0.81","$5.10"
0,0,"Jim Hawkins - Space Traveler",003,109,Ruby,Legendary,"$0.81","$3.84"
1,0,"Mulan - Imperial General",007,141,Ruby Steel,Super Rare,"$0.81","$3.55"
0,0,"Bucky - Squirrel Squeak Tutor",P1,15,Emerald,Promo,"$0.80","$0.80"
0,0,"Hiro Hamada - Armor Designer",P2,024A,Emerald Sapphire,Promo,"$0.80",
0,0,"The Queen - Diviner",004,156,Sapphire,Legendary,"$0.79","$3.43"
0,0,"We Don't Talk About Bruno",004,097,Emerald,Rare,"$0.78","$3.36"
1,0,"Stitch - Alien Troublemaker",008,200,Steel,Rare,"$0.75","$3.01"
1,0,"Genie - Main Attraction",005,049,Amethyst,Legendary,"$0.74","$2.42"
1,0,"Tipo - Growing Son",005,157,Sapphire,Uncommon,"$0.73","$11.61"
1,0,"Sugar Rush Speedway - Finish Line",006,035,Amber,Super Rare,"$0.73","$1.87"
0,0,"Hercules - Baby Demigod",006,086,Emerald,Legendary,"$0.73","$1.42"
0,0,"Lady Tremaine - Bitterly Jealous",007,115,Emerald,Legendary,"$0.73","$1.91"
1,0,"Ludwig Von Drake - All-Around Expert",008,007,Amber Sapphire,Rare,"$0.73","$3.56"
0,0,"Mickey Mouse - Playful Sorcerer",004,187,Steel,Rare,"$0.72","$2.06"
0,0,"Maleficent - Mistress of All Evil",003,051,Amethyst,Legendary,"$0.70","$2.23"
0,0,"Mickey Mouse - Musketeer Captain",004,016,Amber,Legendary,"$0.69","$1.15"
0,0,"Half Hexwell Crown",005,223,Amethyst,Rare,"$0.69","$0.69"
0,0,"Hades - Strong Arm",006,125,Ruby,Legendary,"$0.69","$2.30"
1,1,"Hades - Ruthless Tyrant",008,048,Amethyst Ruby,Super Rare,"$0.69","$5.96"
0,0,"Donald Duck - Not Again!",002,106,Ruby,Legendary,"$0.68","$5.49"
0,0,"The Queen's Castle - Mirror Chamber",003,067,Amethyst,Rare,"$0.67","$2.02"
0,0,"Hydra - Deadly Serpent",003,108,Ruby,Legendary,"$0.67","$2.53"
0,2,"Li Shang - Newly Promoted",P2,022,Ruby Steel,Promo,"$0.67","$0.67"
0,0,"Piglet - Sturdy Swordsman",004,191,Steel,Legendary,"$0.65","$1.91"
0,0,"Lady - Decisive Dog",008,033,Amber Emerald,Rare,"$0.65","$2.80"
0,0,"Minnie Mouse - Wide-Eyed Diver",P1,16,Ruby,Promo,"$0.65","$0.65"
0,0,"Triton - Champion of Atlantica",004,158,Sapphire,Legendary,"$0.64","$1.37"
0,0,"Perdita - Playful Mother",007,002,Amber Sapphire,Rare,"$0.64","$1.30"
0,0,"Queen of Hearts - Unpredictable Bully",007,095,Emerald Ruby,Super Rare,"$0.64","$2.33"
0,0,"Minnie Mouse - Pirate Lookout",P2,012,Ruby,Promo,"$0.64","$0.64"
3,1,"Sail The Azurite Sea",006,163,Sapphire,Common,"$0.63","$3.73"
0,0,"Milo Thatch - King of Atlantis",003,080,Emerald,Legendary,"$0.62","$1.24"
0,0,"Lady - Miss Park Avenue",007,028,Amber Emerald,Super Rare,"$0.61","$3.44"
0,0,"Mr. Smee - Bumbling Mate",003,184,Steel,Uncommon,"$0.60","$2.17"
0,0,"Lady Tremaine - Imperious Queen",002,110,Ruby,Super Rare,"$0.59","$4.31"
0,0,"Cinderella - Stouthearted",002,177,Steel,Super Rare,"$0.57","$2.12"
0,0,"Sisu - Emboldened Warrior",004,124,Ruby,Rare,"$0.57","$4.30"
0,0,"Pongo - Dear Old Dad",007,029,Amber Sapphire,Super Rare,"$0.57","$2.27"
0,0,"Grab Your Sword",001,198,Steel,Rare,"$0.56","$2.70"
0,0,"World's Greatest Criminal Mind",002,31,Amber,Rare,"$0.56","$3.76"
0,0,"Cri-Kee - Lucky Cricket",004,069,Emerald,Rare,"$0.56","$4.75"
0,0,"Hiram Flaversham - Toymaker",002,149,Sapphire,Rare,"$0.55","$9.62"
0,0,"Perdita - Determined Mother",008,027,Amber Sapphire,Super Rare,"$0.55","$1.66"
1,0,"Maui - Stubborn Trickster",008,110,Emerald Steel,Super Rare,"$0.55","$2.52"
0,0,"Namaari - Morning Mist",002,189,Steel,Legendary,"$0.54","$5.45"
0,0,"Go Go Tomago - Cutting Edge",008,107,Emerald Sapphire,Super Rare,"$0.54","$2.59"
0,0,"Arthur - Wizard's Apprentice",002,35,Amethyst,Super Rare,"$0.53","$1.12"
0,0,"All is Found",007,178,Sapphire,Rare,"$0.53","$4.77"
0,0,"The Muses - Proclaimers of Heroes",004,090,Emerald,Rare,"$0.52","$4.46"
0,0,"Vinnie - Green Pigeon",008,194,Steel,Rare,"$0.51","$8.57"
0,0,"Mickey Mouse - Leader of the Band",P1,034,Amber,Promo,"$0.51","$0.51"
0,0,"Mulan - Enemy of Entanglement",P1,037,Ruby,Promo,"$0.51","$0.51"
0,0,"Chernabog - Evildoer",003,003,Amber,Super Rare,"$0.50","$1.91"
0,0,"Flynn Rider - Frenemy",004,106,Ruby,Super Rare,"$0.50","$2.07"
0,0,"Goofy - Super Goof",004,107,Ruby,Rare,"$0.50","$3.24"
0,0,"Banzai - Gluttonous Predator",005,080,Emerald,Rare,"$0.50","$1.42"
0,0,"Gantu - Captain Crankyhead",006,189,Steel,Rare,"$0.50","$2.66"
0,0,"Pinocchio - Star Attraction",002,56,Amethyst,Rare,"$0.49","$1.10"
0,0,"Ursula's Lair - Eye of the Storm",P1,035,Amethyst,Promo,"$0.49","$0.49"
0,0,"Nala - Mischievous Cub",P2,003,Amber,Promo,"$0.49","$0.49"
1,0,"Hiro Hamada - Armor Designer",007,096,Emerald Sapphire,Super Rare,"$0.48","$1.50"
0,0,"Cinderella - Knight in Training",P1,14,Steel,Promo,"$0.48","$0.48"
0,0,"Kronk - Laid Back",P2,020,Amethyst Emerald,Promo,"$0.48","$0.48"
0,2,"Perdita - Playful Mother",P2,021,Amber Sapphire,Promo,"$0.47","$0.47"
1,2,"Jafar - Newly Crowned",007,051,Amethyst Steel,Super Rare,"$0.46","$1.28"
0,0,"Jafar - High Sultan of Lorcana",008,074,Amethyst Steel,Super Rare,"$0.46","$1.10"
0,0,"Cheshire Cat - From the Shadows",002,75,Emerald,Super Rare,"$0.45","$1.00"
0,0,"Ariel - Sonic Warrior",004,175,Steel,Super Rare,"$0.44","$3.48"
0,0,"Honey Lemon - Chemical Genius",P2,011,Emerald,Promo,"$0.44","$0.44"
0,0,"Lantern",001,33,Amber,Rare,"$0.43","$2.76"
0,0,"Merlin - Rabbit",002,52,Amethyst,Rare,"$0.43","$7.06"
0,0,"Let the Storm Rage On",002,199,Steel,Common,"$0.43","$2.34"
0,0,"Captain Hook - The Pirate King",008,109,Emerald Steel,Rare,"$0.43","$1.78"
1,0,"Microbots",006,167,Sapphire,Uncommon,"$0.42","$1.10"
1,0,"Isabela Madrigal - In the Moment",007,025,Amber,Rare,"$0.42","$1.50"
0,0,"Mirabel Madrigal - Musically Talented",007,035,Amber Amethyst,Super Rare,"$0.42","$2.37"
0,0,"Snow White - Fairest in the Land",P2,023,Amber,Promo,"$0.42","$0.42"
0,0,"Just in Time",001,29,Amber,Rare,"$0.40","$2.08"
0,0,"Flynn Rider - Charming Rogue",001,74,Emerald,Uncommon,"$0.40","$1.07"
0,0,"Madam Mim - Elephant",005,044,Amethyst,Super Rare,"$0.40","$1.61"
0,0,"Everybody's Got a Weakness",008,082,Amethyst,Rare,"$0.40","$1.52"
0,0,"Mickey Mouse - Wayward Sorcerer",001,51,Amethyst,Super Rare,"$0.39","$0.39"
0,0,"Chernabog's Followers - Creatures of Evil",003,036,Amethyst,Uncommon,"$0.39","$1.31"
0,0,"Mad Hatter - Eccentric Host",006,059,Amethyst,Super Rare,"$0.39","$1.19"
1,0,"Mickey Mouse - Pirate Captain",006,103,Ruby,Super Rare,"$0.39","$1.26"
1,0,"Kida - Creative Thinker",007,164,Sapphire,Rare,"$0.39","$5.99"
2,0,"Fa Zhou - War Hero",007,188,Steel,Rare,"$0.39","$1.70"
1,0,"Anna - Magical Mission",008,072,Amethyst Sapphire,Rare,"$0.39","$2.58"
0,0,"Down in New Orleans",008,177,Sapphire,Super Rare,"$0.39","$3.48"
0,0,"Jolly Roger - Hook's Ship",P1,027,Ruby,Promo,"$0.39","$0.39"
0,0,"Dalmatian Puppy - Tail Wagger",003,4b,Amber,Common,"$0.38","$0.70"
0,0,"Daisy Duck - Pirate Captain",006,081,Emerald,Super Rare,"$0.38","$1.97"
1,0,"You Came Back",006,097,Emerald,Rare,"$0.38","$2.19"
0,0,"Ink Geyser",007,119,Emerald Sapphire,Rare,"$0.38","$2.56"
1,0,"Nathaniel Flint - Notorious Pirate",008,196,Steel,Rare,"$0.38","$2.83"
0,0,"Queen of Hearts - Sensing Weakness",002,120,Ruby,Uncommon,"$0.37","$1.84"
0,0,"Dalmatian Puppy - Tail Wagger",003,4c,Amber,Common,"$0.37","$0.59"
0,0,"The Bare Necessities",003,028,Amber,Rare,"$0.37","$1.28"
1,0,"Donald Duck - Coin Collector",008,037,Amber,Super Rare,"$0.37","$3.07"
0,0,"The Sultan - Royal Apparition",008,073,Amethyst Steel,Rare,"$0.37","$1.16"
0,0,"Mulan - Charging Ahead",008,141,Ruby Steel,Super Rare,"$0.37","$0.94"
1,0,"Mushu - Your Worst Nightmare",008,142,Ruby Steel,Rare,"$0.37","$1.88"
0,0,"Genie - Powers Unleashed",001,76,Emerald,Rare,"$0.36","$0.93"
0,0,"Kuzco - Temperamental Emperor",001,84,Emerald,Rare,"$0.36","$1.11"
0,0,"Hans - Thirteenth in Line",001,180,Steel,Super Rare,"$0.36","$0.75"
0,0,"Dalmatian Puppy - Tail Wagger",003,4a,Amber,Common,"$0.36","$0.66"
0,0,"Ursula - Deceiver",003,90,Emerald,Uncommon,"$0.36","$1.44"
0,0,"Magic Broom - Brigade Commander",004,186,Steel,Super Rare,"$0.36","$0.94"
0,0,"King Candy - Royal Racer",007,020,Amber Ruby,Super Rare,"$0.36","$1.37"
1,0,"The Family Madrigal",007,040,Amber Amethyst,Rare,"$0.36","$0.72"
0,0,"Genie - On the Job",001,75,Emerald,Super Rare,"$0.35","$1.90"
0,0,"Goofy - Knight for a Day",002,180,Steel,Rare,"$0.35","$1.16"
0,0,"Snow White - Fair-Hearted",005,183,Steel,Super Rare,"$0.35","$1.40"
0,0,"Olivia Flaversham - The Toymaker's Daughter",006,092,Emerald,Rare,"$0.35","$0.87"
1,0,"Elsa - Ice Maker",007,069,Amethyst Sapphire,Super Rare,"$0.35","$2.48"
0,0,"Show Me More!",007,082,Amethyst,Super Rare,"$0.35","$3.23"
1,0,"Fred - Giant-Sized",008,098,Emerald,Rare,"$0.35","$1.57"
0,0,"Hidden Inkcaster",P1,036,Emerald,Promo,"$0.35","$0.35"
0,0,"Grumpy - Skeptical Knight",005,186,Steel,Super Rare,"$0.34","$0.78"
0,0,"Prince John - Fraidy-Cat",008,146,Ruby,Rare,"$0.34","$2.34"
0,0,"Wasabi - Methodical Engineer",P2,013,Sapphire,Promo,"$0.34","$0.34"
0,0,"Ariel - Whoseit Collector",001,137,Sapphire,Rare,"$0.33","$1.43"
0,0,"Captain Hook - Thinking a Happy Thought",001,175,Steel,Rare,"$0.33","$1.50"
0,0,"Teeth and Ambitions",002,130,Ruby,Rare,"$0.33","$1.40"
0,0,"Dalmatian Puppy - Tail Wagger",003,4d,Amber,Common,"$0.33","$0.63"
0,0,"Under The Sea",004,095,Emerald,Rare,"$0.33","$2.49"
0,0,"Scar - Vengeful Lion",005,093,Emerald,Rare,"$0.33","$0.36"
0,0,"Maximus - Team Champion",005,105,Ruby,Super Rare,"$0.33","$1.21"
1,0,"Maleficent's Staff",006,065,Amethyst,Rare,"$0.33","$1.53"
0,1,"Tramp - Street-Smart Dog",007,010,Amber Emerald,Rare,"$0.33","$5.28"
0,0,"Belle - Mechanic Extraordinaire",007,126,Ruby Sapphire,Super Rare,"$0.33","$1.29"
0,0,"Wreck-It Ralph - Back Seat Driver",008,135,Ruby,Rare,"$0.33","$0.90"
0,0,"Jasmine - Steady Strategist",008,171,Sapphire Steel,Super Rare,"$0.33","$1.08"
0,0,"Be King Undisputed",004,129,Ruby,Rare,"$0.32","$1.66"
0,0,"Queen's Sensor Core",005,031,Amber,Rare,"$0.32","$1.14"
1,0,"Tadashi Hamada - Gifted Roboticist",006,155,Sapphire,Rare,"$0.32","$1.14"
1,0,"King of Hearts - Picky Ruler",007,111,Emerald,Rare,"$0.32","$0.83"
0,0,"Queen of Hearts - Haughty Monarch",008,105,Emerald Ruby,Super Rare,"$0.32","$0.68"
0,0,"Mother Gothel - Selfish Manipulator",001,90,Emerald,Super Rare,"$0.31","$1.25"
0,0,"Robin Hood - Unrivaled Archer",001,157,Sapphire,Super Rare,"$0.31","$1.77"
0,0,"Hercules - Divine Hero",002,181,Steel,Rare,"$0.31","$1.11"
0,0,"RLS Legacy - Solar Galleon",003,136,Ruby,Rare,"$0.31","$0.85"
0,0,"Flynn Rider - Breaking and Entering",008,102,Emerald,Super Rare,"$0.31","$0.68"
2,0,"Beyond the Horizon",008,202,Steel,Uncommon,"$0.31","$5.10"
0,0,"Maximus - Palace Horse",001,10,Amber,Super Rare,"$0.30","$1.08"
0,0,"Maurice - World-Famous Inventor",001,152,Sapphire,Rare,"$0.30","$2.20"
0,0,"Captain Hook - Captain of the Jolly Roger",001,173,Steel,Rare,"$0.30","$1.23"
0,0,"The Sorcerer's Spellbook",002,68,Amethyst,Rare,"$0.30","$1.17"
0,0,"Lucifer - Cunning Cat",002,85,Emerald,Rare,"$0.30","$2.16"
0,0,"John Silver - Greedy Treasure Seeker",003,176,Steel,Rare,"$0.30","$1.13"
1,0,"Mother Gothel - Unwavering Schemer",005,092,Emerald,Super Rare,"$0.30","$1.75"
0,0,"Mad Hatter - Unruly Eccentric",007,094,Emerald Ruby,Rare,"$0.30","$0.93"
0,0,"White Rabbit's Pocket Watch",001,68,Amethyst,Rare,"$0.29","$0.91"
0,0,"Aladdin - Heroic Outlaw",001,104,Ruby,Super Rare,"$0.29","$0.29"
0,0,"Mulan - Reflecting",002,16,Amber,Rare,"$0.29","$1.71"
0,0,"Dalmatian Puppy - Tail Wagger",003,4e,Amber,Common,"$0.29","$0.74"
0,0,"Anna - True-Hearted",004,138,Sapphire,Super Rare,"$0.29","$0.53"
0,0,"Prince John - Gold Lover",005,147,Sapphire,Super Rare,"$0.29","$1.69"
1,0,"We Could Be Immortals",006,162,Sapphire,Rare,"$0.29","$0.85"
0,0,"Gantu - Experienced Enforcer",007,199,Steel,Super Rare,"$0.29","$4.65"
1,0,"Minnie Mouse - Daring Defender",008,006,Amber Ruby,Rare,"$0.29","$0.82"
0,0,"Jafar - Keeper of Secrets",001,44,Amethyst,Rare,"$0.28","$1.73"
0,0,"The Queen - Wicked and Vain",001,56,Amethyst,Super Rare,"$0.28","$1.13"
0,0,"Mickey Mouse - Musketeer",001,186,Steel,Rare,"$0.28","$1.92"
0,0,"Peter Pan's Shadow - Not Sewn On",002,55,Amethyst,Super Rare,"$0.28","$1.52"
0,0,"Flynn Rider - His Own Biggest Fan",002,82,Emerald,Rare,"$0.28","$0.80"
0,0,"Queen of Hearts - Impulsive Ruler",002,119,Ruby,Uncommon,"$0.28","$1.86"
0,0,"Baloo - von Bruinwald XIII",003,1,Amber,Rare,"$0.28","$0.96"
2,0,"Seven Dwarfs' Mine - Secure Fortress",005,204,Steel,Uncommon,"$0.28","$2.49"
0,0,"Befuddle",001,62,Amethyst,Uncommon,"$0.27","$1.61"
0,0,"Do It Again!",001,94,Emerald,Rare,"$0.27","$0.96"
0,0,"Pack Tactics",002,100,Emerald,Rare,"$0.27","$0.64"
1,0,"Pawpsicle",002,169,Sapphire,Common,"$0.27","$2.35"
0,0,"Madame Medusa - The Boss",003,112,Ruby,Super Rare,"$0.27","$1.42"
0,0,"Alma Madrigal - Family Matriarch",004,002,Amber,Rare,"$0.27","$0.70"
0,0,"Lumiere - Fiery Friend",004,113,Ruby,Rare,"$0.27","$2.48"
5,0,"The Library - A Gift for Belle",005,068,Amethyst,Uncommon,"$0.27","$3.38"
1,0,"Bend To My Will",006,093,Emerald,Super Rare,"$0.27","$2.84"
1,0,"Wendy Darling - Courageous Captain",006,108,Ruby,Rare,"$0.27","$0.85"
2,0,"Wreck-It Ralph - Big Lug",008,024,Amber Ruby,Super Rare,"$0.27","$0.97"
1,0,"Bolt - Down but Not Out",008,029,Amber Steel,Rare,"$0.27","$1.28"
0,0,"Zeus - God of Lightning",001,61,Amethyst,Rare,"$0.26","$0.98"
0,0,"The Queen - Commanding Presence",002,26,Amber,Super Rare,"$0.26","$0.37"
0,0,"Sleepy's Flute",002,34,Amber,Rare,"$0.26","$1.29"
0,0,"Sherwood Forest - Outlaw Hideaway",005,101,Emerald,Rare,"$0.26","$0.82"
0,0,"Gaston - Pure Paragon",005,119,Ruby,Rare,"$0.26","$0.72"
0,0,"Scrooge McDuck - Afficionado of Antiquities",005,140,Sapphire,Rare,"$0.26","$2.93"
0,0,"Donald Duck - Lively Pirate",007,098,Emerald,Rare,"$0.26","$0.77"
0,0,"Rescue Rangers Away!",P2,010,Amber,Promo,"$0.26","$0.26"
0,0,"Captain Hook - Forceful Duelist",P1,7,Steel,Promo,"$0.25","$0.25"
0,0,"Grand Pabbie - Oldest and Wisest",002,148,Sapphire,Super Rare,"$0.25","$1.00"
0,0,"Ariel - Singing Mermaid",004,003,Amber,Rare,"$0.25","$0.73"
0,0,"Donald Duck - Musketeer Soldier",004,008,Amber,Uncommon,"$0.25","$1.70"
0,0,"Brawl",004,130,Ruby,Common,"$0.25","$1.10"
0,0,"Maleficent - Formidable Queen",005,035,Amethyst,Super Rare,"$0.25","$0.77"
1,0,"Prince John's Mirror",005,098,Emerald,Rare,"$0.25","$1.21"
0,0,"Captain Hook - Underhanded",006,071,Emerald,Rare,"$0.25","$0.72"
0,0,"Peter Pan - Never Land Prankster",006,085,Emerald,Super Rare,"$0.25","$1.71"
0,0,"Shere Khan - Infamous Tiger",007,092,Emerald,Rare,"$0.25","$0.88"
0,0,"Goofy - Extreme Athlete",007,139,Ruby,Super Rare,"$0.25","$0.84"
0,0,"Jasmine - Inspired Researcher",007,173,Sapphire Steel,Rare,"$0.25","$1.60"
0,0,"Basil - Undercover Detective",008,086,Emerald,Rare,"$0.25","$1.74"
0,0,"Hans - Scheming Prince",001,78,Emerald,Rare,"$0.24","$1.08"
0,0,"Lady Tremaine - Wicked Stepmother",001,85,Emerald,Rare,"$0.24","$1.17"
0,0,"Stitch - Abomination",001,125,Ruby,Rare,"$0.24","$1.36"
0,0,"Yzma - Scary Beyond All Reason",002,60,Amethyst,Super Rare,"$0.24","$1.28"
0,0,"Bibbidi Bobbidi Boo",002,96,Emerald,Rare,"$0.24","$2.19"
0,0,"Basil - Great Mouse Detective",002,138,Sapphire,Super Rare,"$0.24","$0.63"
0,0,"Prince Charming - Heir to the Throne",002,157,Sapphire,Rare,"$0.24","$0.54"
0,0,"The Boss Is On A Roll",003,063,Amethyst,Rare,"$0.24","$1.20"
0,0,"The Lamp",003,064,Amethyst,Rare,"$0.24","$2.95"
0,0,"Pyros - Lava Titan",003,187,Steel,Rare,"$0.24","$0.61"
0,0,"Ariel - Treasure Collector",004,139,Sapphire,Super Rare,"$0.24","$2.10"
0,0,"Philoctetes - No-Nonsense Instructor",004,190,Steel,Rare,"$0.24","$0.87"
1,0,"Vanellope von Schweetz - Sugar Rush Princess",005,019,Amber,Rare,"$0.24","$1.01"
0,0,"Elsa's Ice Palace - Place of Solitude",005,067,Amethyst,Rare,"$0.24","$0.73"
0,0,"Chicha - Dedicated Mother",005,146,Sapphire,Rare,"$0.24","$0.55"
0,0,"Stitch - Alien Buccaneer",006,072,Emerald,Rare,"$0.24","$0.98"
1,0,"Minnie Mouse - Pirate Lookout",006,120,Ruby,Super Rare,"$0.24","$1.08"
3,0,"Moana - Kakamora Leader",006,121,Ruby,Rare,"$0.24","$1.56"
1,0,"Calhoun - Courageous Rescuer",007,026,Amber Ruby,Rare,"$0.24","$0.71"
9,0,"Giant Cobra - Ghostly Serpent",007,057,Amethyst Steel,Uncommon,"$0.24","$5.17"
0,0,"Baymax - Upgraded Robot",007,175,Sapphire,Rare,"$0.24","$1.01"
1,0,"Lumiere - Fired Up",008,139,Ruby Sapphire,Super Rare,"$0.24","$1.86"
3,0,"Friends on the Other Side",001,64,Amethyst,Common,"$0.23","$3.97"
0,0,"Scar - Shameless Firebrand",001,123,Ruby,Rare,"$0.23","$1.05"
0,0,"Musketeer Tabard",001,203,Steel,Rare,"$0.23","$0.84"
0,0,"Pongo - Determined Father",003,19,Amber,Super Rare,"$0.23","$0.23"
0,0,"Stratos - Tornado Titan",003,055,Amethyst,Rare,"$0.23","$0.39"
0,0,"Stitch - Covert Agent",003,089,Emerald,Rare,"$0.23","$0.28"
1,0,"Blast From Your Past",005,028,Amber,Super Rare,"$0.23","$0.91"
0,0,"Sheriff Of Nottingham - Bushel Britches",005,145,Sapphire,Rare,"$0.23","$1.69"
1,0,"Winnie The Pooh - Hunny Pirate",006,003,Amber,Rare,"$0.23","$0.87"
0,0,"Flotilla - Coconut Armada",006,135,Ruby,Rare,"$0.23","$0.82"
1,0,"Mr. Smee - Captain of the Jolly Roger",006,176,Steel,Super Rare,"$0.23","$0.65"
2,0,"Thunderbolt - Wonder Dog",007,023,Amber Sapphire,Uncommon,"$0.23","$0.85"
1,0,"Devil's Eye Diamond",007,152,Ruby,Rare,"$0.23","$0.37"
0,0,"The Sword of Shan-Yu",008,152,Ruby,Rare,"$0.23","$0.69"
0,0,"Hades - King of Olympus",001,5,Amber,Rare,"$0.22","$0.36"
0,0,"Dr. Facilier - Remarkable Gentleman",001,39,Amethyst,Rare,"$0.22","$0.94"
0,0,"Mickey Mouse - Artful Rogue",001,88,Emerald,Super Rare,"$0.22","$1.30"
0,0,"Mulan - Imperial Soldier",001,118,Ruby,Super Rare,"$0.22","$0.28"
0,0,"Jasmine - Queen of Agrabah",001,149,Sapphire,Rare,"$0.22","$2.04"
0,0,"Beast - Selfless Protector",002,172,Steel,Super Rare,"$0.22","$0.61"
0,0,"Chief Bogo - Respected Officer",002,175,Steel,Rare,"$0.22","$0.96"
0,0,"Imperial Proclamation",004,131,Ruby,Rare,"$0.22","$0.58"
4,0,"Vanellope Von Schweetz - Random Roster Racer",005,124,Ruby,Rare,"$0.22","$1.09"
1,1,"Hades - Lord of the Dead",006,036,Amethyst,Rare,"$0.22","$1.21"
1,0,"Madam Mim - Tiny Adversary",006,037,Amethyst,Rare,"$0.22","$1.01"
0,0,"Captain Amelia - Commander of the Legacy",006,192,Steel,Super Rare,"$0.22","$0.95"
0,0,"Mittens - Sassy Street Cat",007,009,Amber,Rare,"$0.22","$0.62"
1,0,"The Glass Slipper",007,044,Amber,Rare,"$0.22","$0.65"
0,0,"Te Kā - Elemental Terror",007,054,Amethyst Ruby,Super Rare,"$0.22","$0.91"
2,0,"Restoring the Crown",007,083,Amethyst Steel,Rare,"$0.22","$1.48"
1,0,"It Means No Worries",008,042,Amber,Rare,"$0.22","$0.65"
1,0,"Mother Gothel - Knows What's Best",008,070,Amethyst Ruby,Rare,"$0.22","$1.16"
0,0,"Alice - Clumsy as Can Be",008,104,Emerald Ruby,Rare,"$0.22","$0.71"
0,0,"The Queen - Disguised Peddler",002,93,Emerald,Super Rare,"$0.21","$0.68"
0,0,"Weight Set",002,204,Steel,Rare,"$0.21","$0.74"
0,0,"Genie - Supportive Friend",003,038,Amethyst,Super Rare,"$0.21","$0.70"
0,0,"Look At This Family",004,028,Amber,Rare,"$0.21","$0.67"
0,0,"Aurora - Lore Guardian",004,140,Sapphire,Super Rare,"$0.21","$1.02"
0,1,"Koda - Talkative Cub",005,001,Amber,Rare,"$0.21","$0.76"
0,0,"Kuzco - Selfish Emperor",005,149,Sapphire,Super Rare,"$0.21","$3.26"
0,0,"Tadashi Hamada - Baymax Inventor",006,153,Sapphire,Super Rare,"$0.21","$0.72"
0,0,"Treasure Mountain - Azurite Sea Island",006,203,Steel,Rare,"$0.21","$0.86"
2,0,"Pull the Lever!",008,080,Amethyst Emerald,Uncommon,"$0.21","$1.03"
1,0,"Aladdin - Vigilant Guard",008,170,Sapphire Steel,Rare,"$0.21","$0.50"
0,0,"Iago - Out of Reach",008,195,Steel,Rare,"$0.21","$0.55"
0,0,"Ursula's Shell Necklace",001,34,Amber,Rare,"$0.20","$0.89"
0,0,"Magic Mirror",001,66,Amethyst,Rare,"$0.20","$0.70"
0,0,"Little John - Loyal Friend",002,84,Emerald,Rare,"$0.20","$0.31"
0,0,"Lumiere - Hotheaded Candelabra",002,112,Ruby,Rare,"$0.20","$0.37"
0,0,"Raya - Leader of Heart",002,123,Ruby,Super Rare,"$0.20","$0.53"
0,0,"Queen of Hearts - Capricious Monarch",002,192,Steel,Rare,"$0.20","$0.49"
0,0,"Miracle Candle",004,031,Amber,Rare,"$0.20","$0.53"
0,0,"Magic Broom - Illuminary Keeper",004,048,Amethyst,Common,"$0.20","$0.89"
0,0,"A Pirate's Life",004,128,Ruby,Uncommon,"$0.20","$6.50"
1,0,"Bad-Anon - Villain Support Center",005,203,Steel,Rare,"$0.20","$0.40"
0,1,"Jim Hawkins - Honorable Pirate",006,025,Amber,Super Rare,"$0.20","$0.53"
2,0,"Pete - Freebooter",006,122,Ruby,Rare,"$0.20","$0.51"
1,0,"Yokai - Scientific Supervillain",006,160,Sapphire,Rare,"$0.20","$1.00"
2,0,"Pluto - Guard Dog",006,186,Steel,Uncommon,"$0.20","$2.21"
0,0,"Rhino - Motivational Speaker",007,001,Amber Steel,Rare,"$0.20","$1.07"
1,0,"Maid Marian - Badminton Ace",007,176,Sapphire Steel,Super Rare,"$0.20","$0.84"
0,0,"The Colonel - Old Sheepdog",008,017,Amber,Rare,"$0.20","$0.44"
0,0,"Rapunzel - Gifted Artist",002,19,Amber,Uncommon,"$0.19","$0.59"
0,0,"Dr. Facilier - Fortune Teller",002,79,Emerald,Super Rare,"$0.19","$0.57"
0,0,"Pete - Bad Guy",002,88,Emerald,Rare,"$0.19","$0.75"
0,0,"Jafar - Dreadnought",002,183,Steel,Uncommon,"$0.19","$0.83"
